Date,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Biking duration (ms),Inactive duration (ms),Walking duration (ms),Running duration (ms),Jogging duration (ms),Swimming duration (ms),Paced walking duration (ms)
2022-12-10,108,2045.1519242991453,7246.1999165079715,62.0,62,,,,,,,,0.8658319853401287,1.4403865390925104,0.25581994729441565,10247,,,,,,11648768,,,,
2022-12-11,94,1827.2598575415566,6017.878021928137,45.0,45,,,,,,,,1.033400046185686,1.7604912063455609,0.27442321738096526,8418,,,,,,7030808,,,,
2022-12-12,125,2075.4837186883847,8222.185252419906,64.0,62,,,,,,,,0.6328871076109259,2.5280103338278783,0.3336781579545075,11491,,,,,,12131764,68570,,,
2022-12-13,107,1876.0074573569393,8266.234164770263,87.0,87,,,,,,,,1.0242557375501804,1.9242548188522133,0.24813411428487203,11303,,,,,,8064092,,,,
2022-12-14,72,1764.091999890795,5895.517820728427,59.0,59,,,,,,,,0.5474629157594976,1.5505140865375353,0.25581994729441565,8075,,,,,,5692269,,,,
2022-12-15,146,1951.3320175931833,10749.028302315546,106.0,106,,,,,,,,0.4837665451262459,1.4862870043178578,0.28754855790969236,14748,,,,,,9660444,,,,
2022-12-16,109,1868.2655587845281,8813.042921596081,89.0,89,,,,,,,,0.5041214896585492,1.613183518354573,0.2780651601026257,11840,61.0,61.0,61.0,,,7927171,,,,
2022-12-17,54,1834.695857655388,4204.98791743054,44.0,44,,,,,,,,0.5044196798968827,1.4984077034455445,0.25358553405271983,5917,,,,,,7224156,,,,
2022-12-18,122,1974.4659561755025,8502.715655890504,73.0,73,,,,,,,,0.5970568868954674,1.581453970233317,0.25581994729441565,12123,,,,,,8777287,604708,,,
2022-12-19,129,2012.424190031259,10521.688500227388,100.0,98,,,,,,,,0.5272689712370648,1.9414728472911555,0.25581994729441565,14233,,,,,,10939155,,,,
2022-12-20,104,1927.1405135560253,8049.072834766138,78.0,78,,,,,,,,0.45841114303996805,1.6306303479009703,0.25581994729441565,11257,,,,,,8039246,492422,,,
2022-12-21,97,1847.1701463842387,7406.993753571183,75.0,75,,,,,,,,0.577024494179263,1.5800606672714779,0.26133268869269,10149,,,,,,7235329,108831,,,
2022-12-22,77,1799.4991338904013,6338.331679676434,66.0,66,,,,,,,,0.43291692596466447,1.554878916651536,0.25581994729441565,8662,,,,,,6336691,60074,,,
2022-12-23,81,1757.084645291506,6315.356497842794,56.0,56,,,,,,,,0.7213374036554413,1.6597442567868559,0.3206472250019431,8520,60.599998474121094,60.599998474121094,60.599998474121094,,,5648282,,,,
2022-12-24,101,1906.637904127613,6581.427183541274,54.0,54,,,,,,,,0.6241262113843395,1.8201705127287333,0.25581994729441565,9216,,,,,,8907919,,,,
2022-12-25,79,1830.7661974025507,6411.180098846916,66.0,66,,,,,,,,0.5238816706149418,1.5276232121878401,0.25581994729441565,8846,,,,,,7283796,,,,
2022-12-26,100,1874.3238343351368,7960.738030235769,79.0,79,,,,,,,,0.5163648709624189,1.5791308880666732,0.25581994729441565,10894,,,,,,8068092,63476,,,
2022-12-27,83,1743.4984208389278,5851.800538796901,56.0,56,,,,,,,,0.36122518688573063,1.5032052209989657,0.25581994729441565,8063,,,,,,5415728,,,,
2022-12-28,115,1881.5480238004404,7570.652328043123,58.0,58,61.97596740722656,61.97596740722656,61.97596740722656,,,,,0.4797456381648111,1.6277538048194902,0.24598182825689857,10659,,,,,,8370841,,,,
2022-12-29,110,1901.573354876398,7581.676643321932,67.0,67,,,,,,,,0.5293893289254377,1.6448877213097017,0.2669425536985207,10571,,,,,,8799506,,,,
2022-12-30,180,2060.7183805625946,12004.820779771308,107.0,107,,,,,,,,0.914236796666222,1.5550495106806517,0.2652307271869222,16802,,,,,,12206191,,,,
2022-12-31,82,1855.1759629757078,6256.010257946743,55.0,55,,,,,,,,0.4145101030463322,1.5177283638861265,0.25581994729441565,9013,,,,,,7666111,60090,,,
2023-01-01,73,1882.8675418107568,4335.105832266478,28.0,27,,,,,,,,0.507406311305228,1.7488835672645928,0.25581994729441565,7033,,,,,,8171882,97377,,,
2023-01-02,39,1769.6893975782075,2476.1897326885555,18.0,18,,,,,,,,0.42083641121382465,1.4376064385809622,0.25581994729441565,4214,,,,,,5976376,,,,
2023-01-03,66,1894.9912336820446,3004.6734209163114,2.0,2,,,,,,,,0.41298663772182737,1.9449191250086069,0.24837499339135355,5577,,,,,,8658608,,,,
2023-01-04,142,2035.9370403041444,9735.056418724553,79.0,79,,,,,,,,0.48946253171885973,1.5150312461097482,0.25021856298823747,14077,,,,,,11675718,,,,
2023-01-05,117,1874.3833918333094,8082.945328933137,75.0,75,,,,,,,,0.5614266238715461,1.452749428567581,0.3003103729108358,11255,,,,,,8217474,,,,
2023-01-06,82,1827.2766282215703,5703.972558588496,49.0,49,,,,,,,,0.4604770757829068,1.47869616536095,0.254623637903467,8256,,,,,,7209098,,,,
2023-01-07,80,1747.3028692870237,5805.946599271622,54.0,54,,,,,,,,0.569888006632711,1.4865232171912508,0.2891877665067308,8184,,,,,,5497166,,,,
2023-01-08,78,1869.447305327115,5865.34467049587,57.0,57,,,,,,,,0.5427626351064678,1.4864570298572002,0.25581994729441565,8237,61.20000076293945,61.20000076293945,61.20000076293945,,,6683315,540163,,,
2023-01-09,132,1913.514891138993,8549.1494495027,66.0,66,,,,,,,,0.7139145953943872,1.5400522514626316,0.2669425536985207,12133,,,,,,8678792,60691,,,
2023-01-10,90,1816.9813668674913,6081.431911513866,48.0,48,,,,,,,,0.4718882888193352,1.5110387147783866,0.2669425536985207,8797,,,,,,6778457,,,,
2023-01-11,183,1980.2121869284763,11958.712376922447,100.0,100,,,,,,,,0.5790949059651262,2.045404594047523,0.2669425536985207,16538,61.79999923706055,61.79999923706055,61.79999923706055,,,10042856,,,,
2023-01-12,90,1805.7040757865893,6776.906043359165,74.0,74,,,,,,,,0.478983522008866,1.490198800121179,0.2980226785639369,9332,,,,,,6337443,,,,
2023-01-13,88,1794.9076473711555,6882.1155898120105,71.0,71,,,,,,,,0.5771342278712945,1.5077610093530163,0.25581994729441565,9400,,,,,,6111781,,,,
2023-01-14,94,1825.5743241691798,7074.930661138071,76.0,76,,,,,,,,0.7728634750819523,1.8419604092040749,0.2669425536985207,9629,,,,,,5981950,331162,,,
2023-01-15,85,1806.5715688851287,6705.241498709855,73.0,73,,,,,,,,0.7014113809377791,1.515460081878805,0.3114329793149408,9255,,,,,,6355575,,,,
2023-01-16,103,1862.5953358021843,7919.741741820824,78.0,78,,,,,,,,0.5351776970278501,1.610339901577844,0.2512743239755465,10875,,,,,,7526560,,,,
2023-01-17,70,1808.259816309574,5773.320873941015,61.0,61,,,,,,,,0.48682864704873413,1.5230960147577328,0.25581994729441565,7870,,,,,,6390862,,,,
2023-01-18,72,1823.6940126998895,5542.227605765675,56.0,56,,,,,,,,0.39554085975607817,1.574080302030831,0.25186334216919365,7639,,,,,,6713461,,,,
2023-01-19,95,1813.1521301585121,6366.3620672941115,52.0,52,,,,,,,,0.6073941780996165,1.5663722456953262,0.3003103729108358,8846,61.29999923706055,61.29999923706055,61.29999923706055,,,6621763,,,,
2023-01-20,57,1792.940308549918,4393.852812463522,41.0,41,,,,,,,,0.5111297172195378,1.7470084229949596,0.25581994729441565,6269,,,,,,6236422,,,,
2023-01-21,52,1772.1094780985097,4112.182520610957,37.0,37,,,,,,,,0.5731880287561846,1.5071201777572645,0.2549756912246959,5797,,,,,,5796708,,,,
2023-01-22,122,1936.3439646119732,9477.90308146794,97.0,97,,,,,,,,0.498636792416517,1.4919425463202147,0.2669425536985207,12957,,,,,,9263515,,,,
2023-01-23,157,2128.033508334646,9716.938728754061,61.0,61,,,,,,,,0.5212979329286211,1.8142223190969873,0.2479897756226047,14311,,,,,,13309872,,,,
2023-01-24,127,1952.9547727021484,9277.980784343375,93.0,93,,,,,,,,0.48869484358339965,1.658331643108443,0.26149801107514764,12729,,,,,,9614150,,,,
2023-01-25,112,1871.336209111205,9236.630153460945,94.0,94,,,,,,,,0.5033003770232156,1.910046737679123,0.2669425536985207,12515,,,,,,7890263,,,,
2023-01-26,97,1866.687270450224,7685.017892971415,72.0,72,,,,,,,,0.5064175749500557,1.551277519067496,0.25581994729441565,10567,,,,,,7645222,63486,,,
2023-01-27,73,1741.4090127246636,5376.711635159725,55.0,55,,,,,,,,0.5462961983670352,1.5407949791595872,0.25581994729441565,7381,,,,,,5148652,,,,
2023-01-28,55,1742.808569379266,4126.8448745381365,36.0,31,,,,,,,,0.4227205116537346,2.3060467803072324,0.273271477071756,5897,,,,,,5178195,,,,
2023-01-29,126,1938.8286696054179,9850.415958320877,107.0,105,,,,,,,,0.663231026359916,2.2235612112470338,0.2691974270403431,13342,61.70000076293945,61.70000076293945,61.70000076293945,,,9046443,63494,,,
2023-01-30,151,1766.6074103282328,9440.927100178451,77.0,77,,,,,,,,0.5582023523543951,1.5386606151983566,0.25581994729441565,13624,,,,,,5552068,,,,
2023-01-31,189,2232.4225184736515,13536.315668909307,131.0,131,,,,,,,,0.4514276376446091,1.4869302613412418,0.25581994729441565,18825,,,,,,15166101,60738,,,
2023-02-01,91,1828.562796685646,6566.437790209059,64.0,64,,,,,,,,0.7317011969679653,1.5674419960686794,0.24894956928916148,8913,,,,,,6647380,86432,,,
2023-02-02,83,1842.074155746198,6460.775716975593,65.0,65,,,,,,,,0.6172537059704536,2.1937767650399214,0.25581994729441565,8910,,,,,,6142700,422923,,,
2023-02-03,117,1964.0319491835228,8677.494130840394,77.0,72,,,,,,,,0.5689750056282149,2.503321001911158,0.25414319358782783,12107,,,,,,9392101,122924,,,
2023-02-04,96,1885.4377958060836,7250.422907415737,61.0,61,,,,,,,,0.4969590031077582,1.5932287288362088,0.2534693254859865,9992,,,,,,8040700,,,,
2023-02-05,112,1871.7088082698895,9021.642270705393,94.0,94,37.991912841796875,37.991912841796875,37.991912841796875,,,,,0.7010717359504954,1.7649137922745541,0.2669425536985207,12159,,,,,,7753176,,,,
2023-02-06,128,1904.3563737596307,9410.44156021153,83.0,83,,,,,,,,0.4430399615805216,1.5994344073601006,0.2780651601026257,13058,,,,,,8436905,,,,
2023-02-07,45,1773.4480653113071,4022.2827795783724,41.0,41,,,,,,,,0.5254470303887026,1.5660733989427391,0.25581994729441565,5460,,,,,,5555533,60049,,,
2023-02-08,69,1672.5967387659045,5152.583648686839,44.0,44,,,,,,,,0.5477181918563935,1.639165206271711,0.27822539037246563,6987,,,,,,3442063,60144,,,
2023-02-09,143,1908.678374942558,9929.652351525261,86.0,86,,,,,,,,0.6493482061016818,2.888376879713349,0.25581994729441565,13695,,,,,,8180328,139196,,,
2023-02-10,59,1718.4609010644015,4444.113738811795,40.0,40,,,,,,,,0.5450062740258023,1.612611608289999,0.25581994729441565,6113,,,,,,4543750,,,,
2023-02-11,111,1876.9107017299789,8912.264639238654,93.0,93,,,,,,,,0.5040404423403175,1.837519619198012,0.25581994729441565,11996,,,,,,7714218,63529,,,
2023-02-12,122,1872.321687140805,9983.048437552965,106.0,106,,,,,,,,0.5144919498038114,1.5821723606046836,0.3082243003077189,13312,,,,,,7626189,60060,,,
2023-02-13,109,1816.3178965432548,8190.497523486118,76.0,76,,,,,,,,0.4497682197753237,2.662747996310425,0.2669425536985207,11087,,,,,,6590048,,,,
2023-02-14,243,2263.828282842689,16656.158796381373,134.0,133,,,,,,,,0.6118438376108095,2.398391903202795,0.25828879921134285,22948,61.20000076293945,61.20000076293945,61.20000076293945,,,15825394,60063,,,
2023-02-15,255,2316.6645895325123,15661.9716336604,99.0,99,,,,,,,,0.5190133036247428,1.629956369983634,0.25617518071717604,22238,,,,,,17346369,,,,
2023-02-16,131,1944.1432189573193,9701.418432438946,96.0,96,,,,,,,,0.5624058867377512,1.7093801775289248,0.2669425536985207,13199,,,,,,9468040,,,,
2023-02-17,186,2105.478199674404,13541.993357111189,119.0,119,,,,,,,,0.7310724523069174,1.691373337739074,0.25581994729441565,18764,,,,,,12720652,68556,,,
2023-02-18,191,2114.132419545653,13571.186852272682,106.0,106,,,,,,,,0.8362376685609798,2.4595306052053805,0.25581994729441565,18632,,,,,,12923444,60082,,,
2023-02-19,179,2117.793619745788,12847.693318408166,123.0,121,,,,,,,,0.892925154853865,2.248937844109289,0.2529705826430854,17836,,,,,,12991085,64286,,,
2023-02-20,154,2017.5146044286391,11368.60178012994,118.0,118,,,,,,,,0.5117505055960292,1.6873270338914714,0.2669425536985207,15563,,,,,,11019909,,,,
2023-02-21,119,1893.2931382195402,8842.366453880886,91.0,91,,,,,,,,0.9821948236947327,1.5740544622028638,0.25535312096804974,11998,,,,,,8252479,60092,,,
2023-02-22,170,2016.489580081578,12951.87121781525,121.0,121,,,,,,,,0.7276843585805539,1.7094681885877097,0.2669425536985207,17563,,,,,,10998228,,,,
2023-02-23,140,2047.3267894523585,8444.476404867439,51.0,49,,,,,,,,0.488439678471631,2.232494670735372,0.25581994729441565,12349,,,,,,10563340,466498,,,
2023-02-24,97,1823.2437581122535,7495.79664927268,76.0,75,,,,,,,,0.39820010370006137,2.0563060121410666,0.25581994729441565,10313,60.900001525878906,60.900001525878906,60.900001525878906,,,6983761,,,,
2023-02-25,93,1816.0383132619768,7065.733138419492,64.0,64,,,,,,,,0.64656153114859,1.6658028653474692,0.2891877665067308,9824,,,,,,6862888,,,,
2023-02-26,56,1697.9492675670504,4669.490854405993,51.0,51,,,,,,,,0.5835355412159224,1.5384775431230442,0.32255558571904586,6288,,,,,,4350220,,,,
2023-02-27,75,1783.6543723538648,5617.755585993074,49.0,46,,,,,,,,0.5357188134566366,2.0859926349132785,0.2669425536985207,7679,,,,,,6173832,,,,
2023-02-28,96,1802.5790602710929,7521.77712283165,72.0,72,,,,,,,,0.5928364597843183,1.7712980557498366,0.2780651601026257,10207,,,,,,6436187,60167,,,
2023-03-01,116,1967.0094012649868,8558.992797961908,76.0,76,,,,,,,,0.6088982430168263,1.6897526903285884,0.25581994729441565,11727,,,,,,10072248,,,,
2023-03-02,,1570.9069036891735,203.8700115177246,,,,,,,,,,0.3273288957300928,1.479722276195301,0.2854570318212286,474,,,,,,1499040,63472,,,
2023-03-03,96,1798.1815891449564,7379.991114331455,69.0,69,,,,,,,,0.565833187840903,1.6959876310220567,0.2483532331974256,10015,,,,,,6482940,,,,
2023-03-04,112,1957.6822241076372,8214.016062056231,78.0,78,,,,,,,,0.4134671832319327,1.6592210550529967,0.25581994729441565,11295,61.29999923706055,61.29999923706055,61.29999923706055,,,9749140,,,,
2023-03-05,58,1841.7287346435678,4476.038623082584,38.0,38,,,,,,,,0.4255503073122328,1.6091957041793337,0.2669425536985207,6264,,,,,,7102295,70387,,,
2023-03-06,142,2003.2902851141173,10615.383570187005,106.0,106,,,,,,,,0.698314527182594,2.3049736060067016,0.2669425536985207,14577,,,,,,10676679,,,,
2023-03-07,58,1717.9178998372797,3523.3741945730067,26.0,26,,,,,,,,0.5957583051791415,1.6195980504772833,0.33367815980146104,4985,,,,,,4652781,,,,
2023-03-08,83,1802.2172365143276,5492.773615038627,44.0,44,,,,,,,,0.5870267925884572,2.401197253332689,0.25581994729441565,7677,,,,,,6432247,,,,
2023-03-09,146,2014.5342809047222,10295.072626869973,93.0,93,,,,,,,,0.6795563460509816,1.574094995800132,0.25581994729441565,14220,,,,,,10754315,68548,,,
2023-03-10,132,1912.9270864665973,9477.819117215518,86.0,86,,,,,,,,0.6759092263356242,1.5795553813491852,0.2780651601026257,13012,,,,,,8769213,,,,
2023-03-11,159,2199.6919219346223,11112.387595561533,98.0,95,,,,,,,,0.5515121870876775,2.318453471154536,0.25581994729441565,15738,,,,,,14814158,,,,
2023-03-12,163,2204.5893574932547,10851.895394094756,92.0,92,,,,,,,,0.5573899936818201,2.4212639696171725,0.25581994729441565,15366,,,,,,14345839,248954,,,
2023-03-13,65,1753.3783247851422,4304.334923154522,34.0,34,,,,,,,,0.6534383258736058,1.5343841931053084,0.25581994729441565,6119,,,,,,5092789,132418,,,
2023-03-14,79,1807.8993454858705,5463.907165614921,44.0,44,,,,,,,,0.5900348936782743,1.5353122159852683,0.2669425536985207,7721,,,,,,6412009,60166,,,
2023-03-15,115,1949.6039561129091,7778.603302663287,53.0,53,,,,,,,,0.4976269392932233,1.7621005054987333,0.25581994729441565,11063,,,,,,8803823,317434,,,
2023-03-16,46,1636.8818864791267,3760.441808431797,38.0,38,,,,,,,,0.3875017869494329,1.55663283035996,0.3003103729108358,5176,,,,,,2942199,,,,
2023-03-17,91,1817.4051653709002,6646.879554780463,50.0,50,,,,,,,,0.6139465834725638,1.6154168448113357,0.2549319589009293,9174,,,,,,6752848,,,,
2023-03-18,108,1946.169079128736,7517.573337855642,68.0,68,,,,,,,,0.446533836838211,1.6031119356428543,0.25581994729441565,10709,,,,,,9322118,63863,,,
2023-03-19,106,1989.625390540349,7420.093971060848,63.0,63,,,,,,,,0.6978368633675522,1.679179453496016,0.24818187369352646,10480,,,,,,10388227,,,,
2023-03-20,190,2084.0471932045684,10957.538874959111,57.0,57,,,,,,,,0.5899546791283141,1.6822012819965109,0.2780651601026257,15564,,,,,,12381370,,,,
2023-03-21,203,2197.2251186419753,14254.596674601062,125.0,125,,,,,,,,0.6549455256695076,1.5715710262655602,0.2669425536985207,19923,,,,,,14770431,,,,
2023-03-22,160,2247.331556408888,10232.263479197602,80.0,80,,,,,,,,0.5451484573522268,1.5866392532710083,0.25581994729441565,14715,,,,,,15827980,,,,
2023-03-23,215,2336.6991714636374,14558.937877149576,112.0,111,,,,,,,,0.5389675489134331,1.7697437742652204,0.24655561915830085,20751,,,,,,17714575,,,,
2023-03-24,193,2171.2301284764176,12405.625325356154,100.0,100,,,,,,,,0.6598315278893278,1.5553059159752338,0.2526042011281759,17390,,,,,,14081811,60043,,,
2023-03-25,66,1813.9831924803816,4530.312116174997,36.0,36,,,,,,,,0.4960772923792971,1.4821624438304917,0.26159370562709183,6301,,,,,,6399072,120837,,,
2023-03-26,201,2120.7560541311545,13921.722356581467,136.0,136,,,,,,,,0.6148131595170113,1.5303405746571799,0.2581691540066529,19232,,,,,,14473359,,,,
2023-03-27,132,1948.069717840642,8909.190571978977,73.0,73,,,,,,,,0.5497202646596062,1.6074781973914705,0.25581994729441565,12388,,,,,,9511034,,,,
2023-03-28,119,2019.440626308258,8033.6687005319045,60.0,60,,,,,,,,0.6877743288733287,2.3876650722967243,0.2669425536985207,11283,,,,,,11017595,,,,
2023-03-29,163,2157.573440785462,10144.508368743845,66.0,66,,,,,,,,0.5968183383477746,1.7464847397485983,0.25581994729441565,14572,,,,,,12527167,603566,,,
2023-03-30,137,2063.9337097057933,9575.411915442746,81.0,81,,,,,,,,0.45429547784481245,1.6130882859309268,0.24287209664529996,13361,,,,,,11956794,,,,
2023-03-31,154,1975.886107090524,10980.066174212305,92.0,92,,,,,,,,0.6204910034776551,2.248271525645114,0.25570029194788374,15591,,,,,,10098093,,,,
2023-04-01,156,2464.2645490113446,12122.976508233449,114.0,112,,,,,,,,0.5786890885135688,3.3260773931412735,0.24175226121281998,17223,,,,,,18787925,660129,,,
2023-04-02,85,1867.189220127907,5925.146116059676,45.0,45,,,,,,,,0.4454735925338294,2.0684983382837894,0.25581994729441565,8577,,,,,,7803735,,,,
2023-04-03,49,1733.4907661235136,3861.589780516157,39.0,39,,,,,,,,0.4019472806897441,1.5877837585471948,0.24801117517777857,5274,,,,,,3583387,600072,,,
2023-04-04,66,1603.5869953024383,2565.8833376176767,,,,,,,,,,0.4197082621871267,1.245174142793239,0.2484549364887155,4103,,,,,,2099350,60101,,,
2023-04-05,77,1804.2297798895238,4784.162312088886,36.0,36,,,,,,,,0.4458724031284983,1.608464912424872,0.3003103729108358,6768,,,,,,5686861,338153,,,
2023-04-06,108,1919.0642179376266,7141.31592102414,50.0,50,,,,,,,,0.5253277563880163,1.7225810445933336,0.2499447867261295,10402,,,,,,8897265,,,,
2023-04-07,50,1767.272364723513,4021.733652162471,32.0,32,,,,,,,,0.5005532373678919,1.6713623257309373,0.25581994729441565,5785,,,,,,5694609,,,,
2023-04-08,111,1881.2798673473585,8645.895885445667,93.0,93,,,,,,,,0.58590668640923,1.7804276441169122,0.2669425536985207,11799,,,,,,8101173,,,,
2023-04-09,96,1949.331890553092,6220.928636163948,45.0,45,,,,,,,,0.5842049658631129,1.6754776499101394,0.25129327911557386,9015,60.900001525878906,60.900001525878906,60.900001525878906,,,9652627,,,,
2023-04-10,148,1953.8152979467698,10434.972554202574,105.0,103,,,,,,,,0.6137109988559443,2.4421688992277937,0.2780651601026257,14184,61.70000076293945,62.20000076293945,61.20000076293945,,,9539570,60095,,,
2023-04-11,212,2149.905050304436,13921.633402407324,108.0,108,,,,,,,,0.7904496775801917,1.624852991703622,0.25581994729441565,19628,,,,,,13663637,66814,,,
2023-04-12,197,2150.445659594002,11691.085503686687,65.0,65,,,,,,,,0.7084002979218625,2.5649290833843654,0.25581994729441565,16687,,,,,,13831514,,,,
